Customer_ID,Credit_Score,Income,Total_Debt,Account_Age,Default_History,Missed_Payments,Utilization_Ratio,Existing_Credit_Lines,Risk_Score,Profitability_Score,Risk_Segment,Segment_Label,Credit_Line_Decrease_%
10849,595,42486,94330,10,0,6,0.7749256798645475,2,42.50148640270905,15.757691412263984,0,Low Risk - High Profit,0
10850,596,131813,43923,24,0,3,0.5129316354172908,5,53.85901435047772,54.36343575981415,2,High Risk - Low Profit,20
10851,706,189330,8919,8,0,9,0.2471059980828343,1,60.11670356775508,100.0,1,Medium Risk - Medium Profit,5
10852,704,123920,56896,27,0,1,0.3267328333209782,4,74.28887274534515,55.443448322702494,2,High Risk - Low Profit,20
10853,645,102768,86818,10,1,3,0.4307856297869642,1,61.26664034543718,40.29789513301121,2,High Risk - Low Profit,20
10854,719,161820,48396,14,0,3,0.16260506513777323,8,75.33613399136217,75.30639439994248,1,Medium Risk - Medium Profit,5
10855,481,82785,35840,14,0,5,0.6259038724730097,5,34.07015784465746,41.80329967992094,0,Low Risk - High Profit,0
10856,300,96050,43255,27,0,6,0.6467804121502452,4,10.358509404053923,39.866504765277014,0,Low Risk - High Profit,0
10857,670,42738,72160,20,0,2,0.15593673441931072,3,71.7047947233785,48.12583511938923,2,High Risk - Low Profit,20
10858,730,94231,9176,22,0,9,0.46208018905674586,9,58.64074916004155,100.0,1,Medium Risk - Medium Profit,5
10859,608,93606,34529,11,0,0,0.47260061459625247,6,62.07739947278083,53.479355583141704,2,High Risk - Low Profit,20
10860,436,61662,57406,6,0,2,0.40043761169734104,1,39.285365413112004,40.71950533298126,0,Low Risk - High Profit,0
10861,501,138313,13941,21,0,8,0.6019657662980007,8,30.901861144628217,100.0,3,Very High Risk - Negative Profit,50
10862,735,35123,2669,1,0,0,0.4113617410541006,2,78.24335341421211,100.0,1,Medium Risk - Medium Profit,5
10863,612,176688,86782,19,0,7,0.4747683515300255,9,48.50463296939949,46.62156490834582,2,High Risk - Low Profit,20
10864,416,31182,45859,7,0,1,0.817771192697445,7,30.58575261663934,15.910978078553685,0,Low Risk - High Profit,0
10865,543,110369,56786,24,0,5,0.2458984198871813,3,48.96438454343284,57.141031529150254,2,High Risk - Low Profit,20
10866,836,182403,52083,18,0,2,0.6572032257730788,4,81.20887666100901,52.16143884958694,2,High Risk - Low Profit,20
10867,374,197170,41076,3,0,6,0.555034961521761,3,20.899300769564782,70.24951786996317,3,Very High Risk - Negative Profit,50
10868,685,46128,21323,20,0,1,0.3745644737314142,6,71.09694581948936,52.904754787377605,2,High Risk - Low Profit,20
10869,509,51556,7021,11,0,3,0.7547811908413696,9,38.78672912434909,85.69207562386231,3,Very High Risk - Negative Profit,50
10870,774,172948,40807,5,0,9,0.5960695235870332,9,61.1374330576711,62.57846809491501,2,High Risk - Low Profit,20
10871,717,160021,51355,19,0,8,0.5296253742646259,1,57.760433691178065,54.67850151362101,2,High Risk - Low Profit,20
10872,646,71962,45732,21,0,5,0.7009023832940801,6,51.9819523341184,30.69047079418693,2,High Risk - Low Profit,20
10873,828,110054,9711,24,0,3,0.8220612771832247,1,74.97053916221785,100.0,1,Medium Risk - Medium Profit,5
10874,478,44099,64079,24,0,1,0.9754019110302186,4,34.72725589704269,8.111878262062941,0,Low Risk - High Profit,0
10875,481,163788,8904,2,0,9,0.6664153315387361,7,25.25992866334293,100.0,3,Very High Risk - Negative Profit,50
10876,324,189957,65033,22,0,8,0.8869959868603446,4,4.377727321616636,34.8595251537767,0,Low Risk - High Profit,0
10877,479,73144,87478,4,1,3,0.10098238692066125,9,48.33329343805735,53.31229723870825,2,High Risk - Low Profit,30
10878,800,27837,90787,25,1,8,0.5772121234533021,5,66.57340458975747,24.205581717671617,2,High Risk - Low Profit,20
10879,460,198371,56096,10,0,1,0.2931827938931783,9,46.253991180959964,70.70363126940269,3,Very High Risk - Negative Profit,50
10880,476,170231,91594,2,1,6,0.18477321137482344,1,40.30453577250354,59.34672712040877,0,Low Risk - High Profit,0
10881,584,145212,4093,8,0,4,0.5787739153579529,4,49.130404045782115,100.0,1,Medium Risk - Medium Profit,5
10882,362,136680,25918,1,0,7,0.7721438555341846,7,13.14535818343396,64.12835780589745,3,Very High Risk - Negative Profit,50
10883,455,126802,73743,27,0,7,0.47104527022694176,2,30.10850636016705,43.64286009360524,0,Low Risk - High Profit,0
10884,768,122413,63636,6,0,3,0.7030967044099914,9,70.29100708827076,34.08160327343468,2,High Risk - Low Profit,20
10885,348,71012,59806,11,1,3,0.5407473284568549,3,24.12622990145114,34.83635862146719,0,Low Risk - High Profit,0
10886,383,150193,10394,27,0,7,0.4933772793634834,4,21.191277942142094,100.0,3,Very High Risk - Negative Profit,50
10887,660,168178,93510,28,1,2,0.36123097639227464,4,66.42243929568393,49.92347951960132,2,High Risk - Low Profit,20
10888,447,78123,94708,10,0,6,0.4443341630509041,8,31.701552033099563,36.03211982397209,0,Low Risk - High Profit,0
10889,641,131825,98819,13,0,7,0.41481606771498514,2,53.115443351582655,42.599242556832635,2,High Risk - Low Profit,20
10890,775,28720,14280,1,0,7,0.6815684656133933,5,63.545101275967426,36.0336215372575,2,High Risk - Low Profit,30
10891,362,188733,37303,2,0,9,0.2044166601512256,2,20.49990209109314,90.3737572398719,3,Very High Risk - Negative Profit,50
10892,659,172192,28453,3,0,3,0.18337273181902541,6,67.86195712832537,100.0,1,Medium Risk - Medium Profit,5
10893,626,170862,61695,9,0,8,0.6940116947876144,9,43.76682492777712,42.99404205371434,0,Low Risk - High Profit,0
10894,440,78655,69449,5,1,9,0.5916682628909927,9,21.931340624533092,31.7421638975964,0,Low Risk - High Profit,0
10895,514,113448,26765,10,0,3,0.4871800870683919,1,44.72698649392628,68.02769469384363,3,Very High Risk - Negative Profit,50
10896,734,198446,3340,10,0,7,0.2371985959671132,4,67.60896925712834,100.0,1,Medium Risk - Medium Profit,5
10897,617,193979,92715,12,0,5,0.4699244006823804,4,53.18974728047003,47.425852985349245,2,High Risk - Low Profit,20
10898,331,140507,94409,18,1,4,0.8107585869880104,1,14.726004730828024,24.34486784154526,0,Low Risk - High Profit,0
10899,584,54812,39057,26,0,3,0.9006591122103313,2,44.69270010873455,19.000892355277017,0,Low Risk - High Profit,0
10900,604,69570,1597,21,0,4,0.7323189129677982,6,48.412445270055805,100.0,3,Very High Risk - Negative Profit,50
10901,728,70901,58988,21,0,0,0.15392095829279276,3,82.56863965767356,54.32351538637074,2,High Risk - Low Profit,20
10902,776,80186,95655,1,0,6,0.7033687989410067,9,65.22674166823869,23.21439419648633,2,High Risk - Low Profit,30
10903,585,142066,16025,3,0,7,0.3168870305916651,3,48.485788799931406,100.0,3,Very High Risk - Negative Profit,50
10904,443,148364,8145,5,0,8,0.3837261187237646,3,28.44312468434823,100.0,3,Very High Risk - Negative Profit,50
10905,723,56160,56797,25,1,2,0.27628588716398605,9,75.53310578613204,46.07355183085998,2,High Risk - Low Profit,20
10906,318,39156,42723,26,1,8,0.7981802115581842,3,5.448160474718671,19.25607614352889,0,Low Risk - High Profit,0
10907,317,96208,74230,17,0,9,0.6837419103735511,6,5.619279439587796,28.773702002540283,0,Low Risk - High Profit,0
10908,670,169001,5830,8,1,4,0.6506515491392628,6,57.81049842897946,100.0,1,Medium Risk - Medium Profit,10
10909,474,115377,24930,17,0,9,0.7011753487023484,1,23.741198908305975,61.221617643101595,0,Low Risk - High Profit,0
10910,493,62863,24752,9,0,5,0.31309503526351307,7,41.73809929472973,59.74238786190515,0,Low Risk - High Profit,0
10911,801,85439,77025,6,0,0,0.5001799728928255,9,84.23169465979055,36.08337396165538,2,High Risk - Low Profit,20
10912,412,158266,99228,17,0,8,0.6699283493940903,9,19.07202124741231,32.45331446079897,0,Low Risk - High Profit,0
10913,413,141361,82304,8,0,8,0.6729346248564704,9,19.129542796988247,33.52874018019359,0,Low Risk - High Profit,0
10914,521,116176,63040,21,0,5,0.8126666764796174,2,35.04078411746647,27.795600186171413,0,Low Risk - High Profit,0
10915,563,49777,68696,7,0,7,0.3583935700192995,1,45.06742271726107,39.32630379785883,0,Low Risk - High Profit,0
10916,354,177255,65648,7,0,3,0.7933025095271402,6,19.7810086329866,37.33569709249505,0,Low Risk - High Profit,0
10917,757,178517,56030,15,0,4,0.49616603255524216,6,71.13550287830692,57.05266571116347,2,High Risk - Low Profit,20
10918,461,107201,57815,7,0,4,0.7031554228530413,4,32.17218566058623,33.38430271361361,0,Low Risk - High Profit,0
10919,679,167270,86669,22,0,6,0.5101474420587582,8,57.6794041000013,43.792492900696615,2,High Risk - Low Profit,20
10920,386,172483,36690,27,0,6,0.9537491528118489,5,14.33678164964537,49.3234445125828,0,Low Risk - High Profit,0
10921,354,35867,89406,8,1,6,0.26137203826748,7,24.419618058179807,40.94309752514243,0,Low Risk - High Profit,0
10922,775,82501,91032,9,0,4,0.7075045797241214,9,69.02637899375286,23.687628031106524,2,High Risk - Low Profit,20
10923,477,165338,58923,28,0,3,0.618881500691343,1,37.74001704499667,47.115935487639796,0,Low Risk - High Profit,0
10924,690,59422,37572,15,0,7,0.25545793685297014,9,62.06731185117589,53.042604062280695,2,High Risk - Low Profit,20
10925,648,186280,55030,2,0,0,0.15940570223050116,4,73.04718007303704,75.88034181923999,1,Medium Risk - Medium Profit,5
10926,307,141544,68904,7,1,0,0.8192299500744973,7,19.733048057333583,29.58070614192706,0,Low Risk - High Profit,0
10927,612,182285,30203,15,0,5,0.24170620028163867,4,57.16587599436723,98.26796615053748,1,Medium Risk - Medium Profit,5
10928,742,158439,78088,18,0,1,0.2678560145071984,4,79.93699735691486,56.89700052451202,2,High Risk - Low Profit,20
10929,627,55362,6608,22,1,2,0.9805908015901355,4,50.15288985055023,84.75072626431889,1,Medium Risk - Medium Profit,10
10930,353,71588,46667,18,0,3,0.7455347663289676,6,20.618716438126533,28.063437825150608,0,Low Risk - High Profit,0
10931,538,189357,56547,10,0,1,0.3254381574411003,5,54.78535449823682,67.21474924503343,1,Medium Risk - Medium Profit,5
10932,528,146683,23485,22,0,9,0.6318540641364411,2,31.480565776094714,80.86546157921158,3,Very High Risk - Negative Profit,50
10933,350,56307,10862,18,0,6,0.5807006545622619,9,17.56245749699005,72.80348688153522,3,Very High Risk - Negative Profit,50
10934,563,100280,76948,1,0,9,0.8600259407624627,6,31.034775302397804,20.030880536342735,0,Low Risk - High Profit,0
10935,717,170939,87890,7,0,0,0.7563886730493619,6,69.22516771548334,31.629764208494475,2,High Risk - Low Profit,20
10936,395,76523,72880,3,0,2,0.8485490129438672,9,25.499607976416772,18.072412140951535,0,Low Risk - High Profit,0
10937,387,157450,58560,14,0,1,0.2903559291796262,1,37.72229318111336,62.36915709293125,3,Very High Risk - Negative Profit,50
10938,377,127669,84529,12,0,8,0.6761972839303046,7,14.828995497864494,31.293709724860864,0,Low Risk - High Profit,0
10939,587,178998,95218,14,0,7,0.1362167725765423,3,52.33448807788092,61.98791790880233,2,High Risk - Low Profit,20
10940,419,123215,29415,29,0,2,0.16204655105129812,4,42.053186626032854,83.78616471328586,3,Very High Risk - Negative Profit,50
10941,790,118707,65523,4,0,4,0.7421743294341375,1,70.09768988190548,31.008127995121562,2,High Risk - Low Profit,30
10942,751,164252,20323,13,0,2,0.12197809237953822,3,81.91337932887983,100.0,1,Medium Risk - Medium Profit,5
10943,799,112837,54214,16,0,5,0.6217885080104583,7,71.56422983979084,39.72383316737468,2,High Risk - Low Profit,20
10944,464,138070,18997,16,0,4,0.856364588600077,6,29.46094352211611,79.86166739581074,3,Very High Risk - Negative Profit,50
10945,481,188003,58003,22,0,1,0.44194762757622574,1,45.74928274259314,60.31525245047341,2,High Risk - Low Profit,20
10946,768,175086,4679,5,0,9,0.14035639315592152,9,69.54581331335217,100.0,1,Medium Risk - Medium Profit,5
10947,306,99872,96025,20,0,7,0.7424627046658542,4,7.150745906682916,23.27748960398925,0,Low Risk - High Profit,0
10948,629,107736,41308,25,0,5,0.9367178072177358,7,45.26564385564528,29.24525614826398,0,Low Risk - High Profit,0
10949,450,25470,76024,6,0,2,0.745454252852441,4,34.03209141353942,16.077545170700056,0,Low Risk - High Profit,0
10950,384,166025,40842,6,0,0,0.6206025187024977,7,32.76442021418534,59.62042986527666,0,Low Risk - High Profit,0
10951,446,189579,66408,18,1,4,0.30702594689115403,5,38.330069297471034,63.19631740065372,3,Very High Risk - Negative Profit,50
10952,680,112969,70532,6,0,1,0.1138380616400473,1,75.72323876719905,60.32479855697002,2,High Risk - Low Profit,20
10953,847,111493,54938,7,0,1,0.7252048976311479,4,83.14296087090645,34.034086910644724,2,High Risk - Low Profit,20
10954,584,26523,6695,24,0,8,0.30792355825986367,3,46.547411187743904,74.21995352838098,3,Very High Risk - Negative Profit,50
10955,381,198833,96740,24,1,9,0.8723464094641218,6,9.376601222482275,26.936018373186304,0,Low Risk - High Profit,0
10956,813,51169,59499,16,0,6,0.5197277069493502,6,73.2525046845424,32.61359112272527,2,High Risk - Low Profit,20
10957,822,65641,24382,9,0,5,0.5775720241352106,1,75.15444187023697,48.04330839868611,2,High Risk - Low Profit,20
10958,685,174062,15235,26,1,0,0.77854288983973,2,65.01737749732305,100.0,1,Medium Risk - Medium Profit,10
10959,770,49661,63223,27,0,9,0.8014875470230088,2,56.55848435365748,17.78051722835385,2,High Risk - Low Profit,20
10960,418,164491,3366,13,0,1,0.6783857497725113,4,33.60875559278507,100.0,3,Very High Risk - Negative Profit,50
10961,695,34457,28467,12,0,6,0.9445886338714687,9,50.87293320492357,14.874759123864298,2,High Risk - Low Profit,20
10962,831,87600,60316,19,0,2,0.9840685926883774,2,74.0833340285854,15.320079882127319,2,High Risk - Low Profit,20
10963,560,123619,7764,26,0,1,0.9521968999371552,8,44.83841494243336,100.0,3,Very High Risk - Negative Profit,50
10964,555,96102,91896,23,1,5,0.8417612668095492,1,38.45889231086784,18.369627962734867,0,Low Risk - High Profit,0
10965,525,53085,62836,23,0,7,0.7350626982198263,8,33.063451917956414,21.695047659509676,0,Low Risk - High Profit,0
10966,352,117064,32923,1,0,7,0.6969932720935008,3,13.47189926401234,50.70724190211352,0,Low Risk - High Profit,0
10967,799,157202,96711,8,0,1,0.19337515922848053,5,88.13249681543039,56.586063103397976,2,High Risk - Low Profit,20
10968,805,125723,17292,4,0,5,0.34433591213720127,1,77.81916411019715,100.0,1,Medium Risk - Medium Profit,5
10969,663,153114,2614,21,0,4,0.10511940117643934,1,67.89761197647121,100.0,1,Medium Risk - Medium Profit,5
10970,579,90134,21939,22,0,6,0.2236688832105927,6,51.64426939461167,79.90047032964767,1,Medium Risk - Medium Profit,5
10971,457,62982,19800,19,0,3,0.4953065294522695,3,37.858575293307545,57.04376443647744,0,Low Risk - High Profit,0
10972,358,85185,57440,21,0,1,0.23188289571016601,8,35.479989144620205,53.23611287465883,0,Low Risk - High Profit,0
10973,427,53477,24246,26,0,9,0.9114970732090821,4,14.005352653465415,26.481155578183195,0,Low Risk - High Profit,0
10974,414,134161,53805,5,0,2,0.8251292668017538,6,28.2032970169061,33.67820815884363,0,Low Risk - High Profit,0
10975,508,72709,50648,17,0,8,0.1644507208805664,9,40.475691464741615,56.133213442624665,0,Low Risk - High Profit,0
10976,825,179788,57851,3,0,9,0.3240223439205394,8,72.57837665100098,64.87665155472928,1,Medium Risk - Medium Profit,5
10977,820,98137,32688,19,0,7,0.8371646961503579,4,65.72729431228696,38.16409754686292,2,High Risk - Low Profit,20
10978,536,56018,94498,1,1,8,0.8227415139038862,8,30.603993251334046,14.790880452025739,0,Low Risk - High Profit,0
10979,580,159133,30764,29,0,4,0.9509054951060099,7,41.217184215526856,54.18174383786035,0,Low Risk - High Profit,0
10980,658,159681,33470,23,0,4,0.9977929854556242,5,49.455904996769874,47.819045080370856,2,High Risk - Low Profit,20
10981,500,55371,39501,1,0,6,0.9786430569170097,7,27.250668273424516,15.085466961243005,0,Low Risk - High Profit,0
10982,577,103021,58207,23,1,6,0.46912418714929727,7,46.49986919819053,44.242864637071875,0,Low Risk - High Profit,0
10983,534,171877,63157,20,0,0,0.325295599421829,2,56.31761742332813,60.94946389736336,2,High Risk - Low Profit,20
10984,793,27857,4216,9,0,4,0.7825691713843562,7,69.6427342193717,76.94601960915031,1,Medium Risk - Medium Profit,5
10985,303,162692,23072,23,0,7,0.36934560346962775,3,14.260146754136851,100.0,3,Very High Risk - Negative Profit,50
10986,741,28177,94778,5,0,6,0.8257603241181968,8,58.66126410587135,11.68493110253727,2,High Risk - Low Profit,20
10987,328,181183,38132,7,1,1,0.580559257358132,8,24.977050146955005,68.4867229602692,3,Very High Risk - Negative Profit,50
10988,408,108578,18861,25,0,7,0.8145345477114585,9,17.70930904577083,66.84073987491168,3,Very High Risk - Negative Profit,50
10989,374,109941,65186,26,0,1,0.3482918917453094,4,35.03416216509381,49.451143454645376,0,Low Risk - High Profit,0
10990,445,31826,5960,6,0,9,0.5572245839984388,3,23.20844949650182,75.53809965913847,3,Very High Risk - Negative Profit,50
10991,427,164962,19781,17,0,0,0.6076214142419638,9,38.082865832807784,100.0,3,Very High Risk - Negative Profit,50
10992,341,102428,32126,22,1,2,0.9487972609481189,9,17.141701839861152,34.44334681376569,0,Low Risk - High Profit,0
10993,655,146044,23578,17,0,2,0.3399378191473756,2,66.26006714646425,94.94390130660611,1,Medium Risk - Medium Profit,5
10994,340,95020,18883,13,0,5,0.9430194153564052,6,11.139611692871895,53.16942323736959,0,Low Risk - High Profit,0
10995,333,25495,30782,12,0,2,0.8243730239191442,3,18.68901010985241,17.063786592360636,0,Low Risk - High Profit,0
10996,316,48481,57387,4,0,6,0.7578046486780258,5,10.020377614674782,20.55784814183886,0,Low Risk - High Profit,0
10997,452,162339,17979,8,0,7,0.8081832422666126,2,23.012805742903037,99.88451384195052,3,Very High Risk - Negative Profit,50
10998,677,137897,34746,5,0,2,0.6448825412920512,4,62.749407997688394,57.44303116943877,2,High Risk - Low Profit,20
10999,641,157815,67266,5,0,8,0.3196720094162373,3,53.018324517557616,57.477732148936596,2,High Risk - Low Profit,20
11000,326,123475,1056,13,0,0,0.2705454719558675,2,32.94203173735324,100.0,3,Very High Risk - Negative Profit,50
11001,586,199845,32457,26,0,2,0.8797072922653514,6,47.34703062528121,67.58686941945264,3,Very High Risk - Negative Profit,50
11002,467,77042,3243,11,1,2,0.7526254623362498,3,35.888667223863244,100.0,3,Very High Risk - Negative Profit,50
11003,567,69476,56031,8,0,6,0.29188385448485415,4,48.86820526324411,47.80537180253712,2,High Risk - Low Profit,20
11004,754,48552,2701,8,0,4,0.6535840292869614,6,67.63420176720194,100.0,1,Medium Risk - Medium Profit,5
11005,700,196844,57381,1,0,3,0.5027918332728014,5,66.29710451101455,59.16514335317734,2,High Risk - Low Profit,30
11006,775,194802,51438,13,0,1,0.24278965296678454,4,84.3206775288996,75.73174096066579,1,Medium Risk - Medium Profit,5
11007,429,180020,74839,29,0,6,0.5786713984214479,4,26.897160266865164,45.12073331654436,0,Low Risk - High Profit,0
11008,662,89093,81636,5,0,2,0.35336718321977556,2,66.81500927678096,43.24508588776422,2,High Risk - Low Profit,20
11009,591,89123,67483,28,0,6,0.1866197117418144,4,53.79701752986959,53.87574796061759,2,High Risk - Low Profit,20
11010,670,36535,21505,21,1,9,0.5202624686908698,8,50.41828003794731,40.97594887422191,2,High Risk - Low Profit,20
11011,328,86490,7553,8,0,6,0.6310976968842057,5,13.96628135643353,100.0,3,Very High Risk - Negative Profit,50
11012,448,66562,34525,17,0,1,0.14221576934303548,8,47.861566966080474,62.168574313442,2,High Risk - Low Profit,20
11013,595,139042,81402,23,0,6,0.4618834744698972,6,48.762330510602055,43.98673337952472,2,High Risk - Low Profit,20
11014,310,109080,97008,23,0,5,0.3318957278530168,5,19.832673678233782,44.64964705613689,0,Low Risk - High Profit,0
11015,811,61269,45348,13,0,9,0.12758553163650918,4,74.86005407315217,57.13157284924096,2,High Risk - Low Profit,20
11016,412,100674,72187,9,0,3,0.21309629465035523,9,38.20866234228701,53.29146368326348,0,Low Risk - High Profit,0
11017,486,62462,8273,2,0,4,0.2251307429365398,5,44.6738557295045,100.0,3,Very High Risk - Negative Profit,50
11018,526,154199,65236,19,0,7,0.26458682330617406,6,42.59061647505298,60.407761048193045,0,Low Risk - High Profit,0
11019,609,43147,76569,20,0,4,0.8230398142941291,7,47.186262537646826,14.483057411819948,0,Low Risk - High Profit,0
11020,397,196600,4535,17,0,2,0.4955426798303253,1,32.795028756334666,100.0,3,Very High Risk - Negative Profit,50
11021,354,97095,19677,7,0,1,0.2323773930433482,9,34.99951096266244,87.72554260579875,3,Very High Risk - Negative Profit,50
11022,705,110925,84024,26,1,5,0.19026727023510032,8,69.13583106588624,53.68822174959889,2,High Risk - Low Profit,20
11023,368,86381,1908,3,0,5,0.36814641285613514,5,25.931189389936115,100.0,3,Very High Risk - Negative Profit,50
11024,611,119468,71153,19,0,6,0.818213966834007,3,43.51807360449634,25.879598623993296,0,Low Risk - High Profit,0
11025,588,83749,96967,19,0,7,0.42801386314567913,5,46.6161933253217,37.236162680269025,0,Low Risk - High Profit,0
11026,847,189744,89989,24,1,3,0.2439076242645443,5,88.76890633823852,58.88986253878692,2,High Risk - Low Profit,20
11027,447,33731,36079,9,0,7,0.463704563391544,9,29.314144026286765,36.16397773967749,0,Low Risk - High Profit,0
11028,766,144647,82556,10,0,0,0.5997804015583518,7,78.12203902765648,37.53205652463099,2,High Risk - Low Profit,20
11029,543,71024,50323,29,1,5,0.12662576527421246,2,51.349837635692225,57.78233771248317,2,High Risk - Low Profit,20
11030,790,136712,46320,14,0,5,0.6648776212961558,5,69.64362404466512,46.270799418784605,2,High Risk - Low Profit,20
11031,806,121121,93098,18,0,2,0.4555906777133104,9,81.7117158574985,40.230520036008414,2,High Risk - Low Profit,20
11032,664,23832,90909,26,0,8,0.10875328761807496,2,59.942581306462024,47.183858240618875,2,High Risk - Low Profit,20
11033,781,52332,47105,15,0,4,0.7065004590517427,8,69.75234376014161,25.78462570466793,2,High Risk - Low Profit,20
11034,500,32467,31164,26,0,0,0.7411488720063834,3,44.000551971637044,23.36066704016344,0,Low Risk - High Profit,0
11035,453,61025,2885,1,0,6,0.6659558097028145,4,27.975001453002534,100.0,3,Very High Risk - Negative Profit,50
11036,749,164179,58819,25,0,9,0.40773719583858004,2,61.962903142051935,57.52571947667468,2,High Risk - Low Profit,20
11037,800,97994,2049,6,0,2,0.5766443686593651,9,78.58475968563621,100.0,1,Medium Risk - Medium Profit,5
11038,372,114202,54281,15,1,9,0.4484419355200918,6,16.795867171951105,48.616940824629154,0,Low Risk - High Profit,0
11039,595,63481,44271,25,0,9,0.730559557143725,9,37.3888088571255,27.811205807063484,0,Low Risk - High Profit,0
11040,316,153653,67697,6,0,3,0.6252221676103198,8,18.672027236028903,41.43605692961592,0,Low Risk - High Profit,0
11041,516,95118,67351,18,0,5,0.1736192024447048,9,47.233498304047075,55.441770052520894,2,High Risk - Low Profit,20
11042,360,144010,37534,1,0,7,0.6787842023970977,5,14.777257128528634,54.428669669136426,0,Low Risk - High Profit,0
11043,341,143714,94034,24,0,3,0.7185145729040213,6,19.747355600743102,29.357466794746188,0,Low Risk - High Profit,0
11044,324,159490,59097,3,0,8,0.43363196255322944,7,13.445007807758941,55.30623543410985,0,Low Risk - High Profit,0
11045,338,180185,54813,17,0,7,0.8882072028637339,5,8.000561825078265,38.462316046768244,0,Low Risk - High Profit,0
11046,430,104363,26037,16,0,9,0.8587129193604665,1,15.413976906908317,47.14692882938037,0,Low Risk - High Profit,0
11047,797,143607,37007,8,0,9,0.2576498715097641,9,70.61170845215766,75.92286757240274,1,Medium Risk - Medium Profit,5
11048,528,83044,80478,28,0,5,0.9138396776372817,2,33.840853506077906,14.626861019848185,0,Low Risk - High Profit,0
11049,407,31814,28278,17,0,6,0.4967851343455698,7,25.946650254265073,36.41118532246972,0,Low Risk - High Profit,0
11050,471,119340,9272,8,1,7,0.751374687370864,8,26.384270958465066,100.0,3,Very High Risk - Negative Profit,50
11051,734,30024,58183,17,0,1,0.8326873062705124,8,67.69919505106034,13.525904868486311,2,High Risk - Low Profit,20
11052,777,129236,39294,25,0,4,0.5546011789627209,1,72.31974112662793,55.15944072102464,2,High Risk - Low Profit,20
11053,401,77836,74277,9,0,6,0.4591917454337342,7,25.992635679560607,37.5195650904173,0,Low Risk - High Profit,0
11054,823,27435,63509,12,1,7,0.9239062317535885,9,64.34540477669293,8.124548589618279,2,High Risk - Low Profit,20
11055,574,90601,5694,29,0,4,0.3077681976418809,3,53.374047811868266,100.0,1,Medium Risk - Medium Profit,5
11056,343,140871,96842,25,0,2,0.33127306994723005,8,29.727479777525986,47.982824270549116,0,Low Risk - High Profit,0
11057,316,154479,59150,19,0,5,0.4254582826120934,8,18.667304935993428,54.84356938587885,0,Low Risk - High Profit,0
11058,629,118943,68470,4,0,4,0.873519200173509,9,48.52961599652982,23.695589575083858,2,High Risk - Low Profit,30
11059,796,52940,22556,21,0,7,0.9449094377917683,8,60.74887006769406,26.225001598618718,2,High Risk - Low Profit,20
11060,311,25666,65471,22,0,8,0.2980609432793757,5,14.627016428530137,39.01716178350414,0,Low Risk - High Profit,0
11061,617,57122,50855,25,0,8,0.8774831328681209,5,39.03857263675522,17.358170561391912,0,Low Risk - High Profit,0
11062,515,138647,50086,29,0,5,0.3323826635217124,3,43.9405820236834,61.06265414971401,0,Low Risk - High Profit,0
11063,638,176164,19907,11,0,3,0.9735771220748992,6,49.58728108791378,89.8146386468453,1,Medium Risk - Medium Profit,5
11064,380,149753,72695,28,1,3,0.6376671027834241,3,25.952540297272698,38.71682369018432,0,Low Risk - High Profit,0
11065,784,143402,49487,4,0,8,0.10637782070264416,2,74.10773770359417,73.65882028299174,1,Medium Risk - Medium Profit,5
11066,673,121190,30158,14,0,3,0.1307169136640601,7,70.56213231495408,83.6491798489941,1,Medium Risk - Medium Profit,5
11067,499,120468,21293,14,0,7,0.23273607772423763,3,40.05116079845642,94.93953575592403,3,Very High Risk - Negative Profit,50
11068,836,149207,46761,6,0,8,0.268815842036881,4,76.97662433573298,68.46763586162979,1,Medium Risk - Medium Profit,5
11069,765,46505,34387,29,0,4,0.790857210543937,8,66.18285578912126,23.98114563792369,2,High Risk - Low Profit,20
11070,388,56713,41750,17,0,5,0.30048928877525494,1,29.637273048024312,48.559487657045636,0,Low Risk - High Profit,0
11071,567,63169,69602,2,0,2,0.9722274580448739,9,43.26133319204371,10.464372047614068,0,Low Risk - High Profit,0
11072,788,97511,22256,8,0,4,0.6725008514826445,6,71.25586532328828,60.188311128240166,2,High Risk - Low Profit,20
11073,837,60522,6594,4,0,4,0.723265758328166,2,76.0052730687308,100.0,1,Medium Risk - Medium Profit,5
11074,346,119397,3460,10,0,1,0.29603486735668677,3,32.785185005807435,100.0,3,Very High Risk - Negative Profit,50
11075,587,23880,73356,7,0,9,0.9034356826855763,5,32.99010987570024,8.08357330069583,0,Low Risk - High Profit,0
11076,315,194526,55698,4,1,5,0.7010331155379382,6,13.038161218653004,49.873476184753414,0,Low Risk - High Profit,0
11077,700,63539,17191,16,0,8,0.8779650619076774,9,48.79363993831703,43.062365833125234,2,High Risk - Low Profit,20
11078,385,34799,85631,14,0,6,0.9608329875081043,2,14.077457896896739,6.022182648044236,0,Low Risk - High Profit,0
11079,549,124843,11529,16,0,7,0.2130768793986368,5,46.32669770614491,100.0,3,Very High Risk - Negative Profit,50
11080,690,68784,33175,25,0,1,0.18692850724205112,7,75.43790044339427,61.38725964166534,2,High Risk - Low Profit,20
11081,634,133034,18675,9,0,8,0.8230670439306721,7,42.126894415504196,80.08306011939679,3,Very High Risk - Negative Profit,50
11082,818,194405,44158,4,0,2,0.8795134531847533,4,74.645025053952,50.04919259734099,2,High Risk - Low Profit,30
